id,name,code,area_id
820,南都留郡富士河口湖町,fujikawaguchiko,46
821,北都留郡小菅村,kosuge,46
822,北都留郡丹波山村,tabayama,46
823,長野市,nagano,47
824,松本市,matsumoto,48
825,上田市,ueda,48
826,岡谷市,okaya,48
827,飯田市,iida,48
828,諏訪市,suwa,48
829,須坂市,suzaka,48
830,小諸市,komoro,48
831,伊那市,ina,48
832,駒ヶ根市,komagane,48
833,中野市,nakano,48
834,大町市,omachishi,48
835,飯山市,iiyama,48
836,茅野市,chino,48
837,塩尻市,shiojiri,48
838,佐久市,saku,48
839,千曲市,chikuma,48
840,東御市,tomi,48
841,安曇野市,azumino,48
842,南佐久郡小海町,koumi,48
843,南佐久郡川上村,kawakamimura,48
844,南佐久郡南牧村,nanmoku,48
845,南佐久郡南相木村,minamiaiki,48
846,南佐久郡北相木村,kitaaiki,48
847,南佐久郡佐久穂町,sakuho,48
848,北佐久郡軽井沢町,karuizawa,48
849,北佐久郡御代田町,miyota,48
850,北佐久郡立科町,tateshina,48
851,小県郡青木村,aoki,48
852,小県郡長和町,nagawa,48
853,諏訪郡下諏訪町,shimosuwa,48
854,諏訪郡富士見町,fujimi,48
855,諏訪郡原村,hara,48
856,上伊那郡辰野町,tatsunocho,48
857,上伊那郡箕輪町,minowa,48
858,上伊那郡飯島町,iijima,48
859,上伊那郡南箕輪村,minamiminowa,48
860,上伊那郡中川村,nakagawamura,48
861,上伊那郡宮田村,miyada,48
862,下伊那郡松川町,matsukawacho,48
863,下伊那郡高森町,takamoricho,48
864,下伊那郡阿南町,anancho,48
865,下伊那郡阿智村,achi,48
866,下伊那郡平谷村,hiraya,48
867,下伊那郡根羽村,neba,48
868,下伊那郡下條村,shimojo,48
869,下伊那郡売木村,urugi,48
870,下伊那郡天龍村,tenryu,48
871,下伊那郡泰阜村,yasuoka,48
872,下伊那郡喬木村,takagi,48
873,下伊那郡豊丘村,toyookamura,48
874,下伊那郡大鹿村,oshika,48
875,木曽郡上松町,agematsu,48
876,木曽郡南木曽町,nagiso,48
877,木曽郡木祖村,kisomura,48
878,木曽郡王滝村,otaki,48
879,木曽郡大桑村,okuwa,48
880,木曽郡木曽町,kiso,48
881,東筑摩郡麻績村,omi,48
882,東筑摩郡生坂村,ikusaka,48
883,東筑摩郡山形村,yamagatamura,48
884,東筑摩郡朝日村,asahimura,48
885,東筑摩郡筑北村,chikuhoku,48
886,北安曇郡池田町,ikedachoo,48
887,北安曇郡松川村,matsukawa,48
888,北安曇郡白馬村,hakuba,48
889,北安曇郡小谷村,otari,48
890,埴科郡坂城町,sakaki,48
891,上高井郡小布施町,obuse,48
892,上高井郡高山村,kamitakaiguntakayama,48
893,下高井郡山ノ内町,yamanouchi,48
894,下高井郡木島平村,kijimadaira,48
895,下高井郡野沢温泉村,nozawaonsen,48
896,上水内郡信濃町,shinano,48
897,上水内郡小川村,ogawa,48
898,上水内郡飯綱町,iizuna,48
899,下水内郡栄村,sakae,48
900,岐阜市,gifu,49
901,大垣市,ogaki,49
902,高山市,takayama,49
903,多治見市,tajimi,49
904,関市,seki,49
905,中津川市,nakatsugawa,49
906,美濃市,minoshi,49
907,瑞浪市,mizunami,49
908,羽島市,hashima,49
909,恵那市,ena,49
910,美濃加茂市,minokamo,49
911,土岐市,toki,49
912,各務原市,kakamigahara,49
913,可児市,kani,49
914,山県市,yamagata,49
915,瑞穂市,mizuho,49
916,飛騨市,hida,49
917,本巣市,motosu,49
918,郡上市,gujo,49
919,下呂市,gero,49
920,海津市,kaizu,49
921,羽島郡岐南町,ginan,49
922,羽島郡笠松町,kasamatsu,49
923,養老郡養老町,yoro,49
924,不破郡垂井町,tarui,49
925,不破郡関ケ原町,sekigahara,49
926,安八郡神戸町,godo,49
927,安八郡輪之内町,wanouchi,49
928,安八郡安八町,anpachi,49
929,揖斐郡揖斐川町,ibigawa,49
930,揖斐郡大野町,onochoo,49
931,揖斐郡池田町,ikedachooo,49
932,本巣郡北方町,kitagata,49
933,加茂郡坂祝町,sakahogi,49
934,加茂郡富加町,tomika,49
935,加茂郡川辺町,kawabe,49
936,加茂郡七宗町,hichiso,49
937,加茂郡八百津町,yaotsu,49
938,加茂郡白川町,shirakawacho,49
939,加茂郡東白川村,higashishirakawa,49
940,可児郡御嵩町,mitake,49
941,岐阜県大野郡白川村,shirakawa,49
942,沼津市,numazu,32
943,熱海市,atami,52
944,三島市,mishimashi,52
945,富士宮市,fujinomiya,52
946,伊東市,ito,52
947,島田市,shimada,52
948,富士市,fuji,52
949,磐田市,iwata,52
950,焼津市,yaizu,52
951,掛川市,kakegawa,52
952,藤枝市,fujieda,52
953,御殿場市,gotenba,52
954,袋井市,fukuroi,52
955,下田市,shimoda,52
956,裾野市,susono,52
957,湖西市,kosai,52
958,伊豆市,izu,52
959,御前崎市,omaezaki,52
960,菊川市,kikugawa,52
961,伊豆の国市,izunokuni,52
962,牧之原市,makinohara,52
963,賀茂郡東伊豆町,higashiizu,52
964,賀茂郡河津町,kawazu,52
965,賀茂郡南伊豆町,minamiizu,52
966,賀茂郡松崎町,matsuzaki,52
967,賀茂郡西伊豆町,nishiizu,52
968,田方郡函南町,kannami,52
969,駿東郡清水町,shimizu,52
970,駿東郡長泉町,nagaizumi,52
971,駿東郡小山町,oyama,52
972,榛原郡吉田町,yoshida,52
973,榛原郡川根本町,kawanehon,52
974,周智郡森町,mori,52
975,豊橋市,toyohashi,54
976,岡崎市,okazaki,54
977,一宮市,ichinomiya,54
978,瀬戸市,seto,54
979,半田市,handa,54
980,春日井市,kasugai,54
981,豊川市,toyokawa,54
982,津島市,tsushimashi,54
983,碧南市,hekinan,54
984,刈谷市,kariya,54
985,豊田市,toyota,54
986,安城市,anjo,54
987,西尾市,nishio,54
988,蒲郡市,gamagori,54
989,犬山市,inuyama,54
990,常滑市,tokoname,54
991,江南市,konanshi,54
992,小牧市,komaki,54
993,稲沢市,inazawa,54
994,新城市,shinshiro,54
995,東海市,tokai,54
996,大府市,obu,54
997,知多市,chita,54
998,知立市,chiryu,54
999,尾張旭市,owariasahi,54
1000,高浜市,takahama,54
1001,岩倉市,iwakura,54
1002,豊明市,toyoake,54
1003,日進市,nisshin,54
1004,田原市,tahara,54
1005,愛西市,aisai,54
1006,清須市,kiyosu,54
1007,北名古屋市,kitanagoya,54
1008,弥富市,yatomi,54
1009,みよし市,miyoshishi,54
1010,あま市,amashi,54
1011,長久手市,nagakute,54
1012,愛知郡東郷町,togo,54
1013,西春日井郡豊山町,toyoyama,54
1014,丹羽郡大口町,oguchi,54
1015,丹羽郡扶桑町,fuso,54
1016,海部郡大治町,oharu,54
1017,海部郡蟹江町,kanie,54
1018,海部郡飛島村,tobishima,54
1019,知多郡阿久比町,agui,54
1020,知多郡東浦町,higashiura,54
1021,知多郡南知多町,minamichita,54
1022,知多郡美浜町,mihamachoo,54
1023,知多郡武豊町,taketoyo,54
1024,額田郡幸田町,kota,54
1025,北設楽郡設楽町,shitara,54
1026,北設楽郡東栄町,toei,54
1027,北設楽郡豊根村,toyone,54
1028,津市,tsu,42
1029,四日市市,yokkaichi,42
1030,伊勢市,ise,42
1031,松阪市,matsusaka,42
1032,桑名市,kuwana,42
1033,鈴鹿市,suzuka,42
1034,名張市,nabari,42
1035,尾鷲市,owase,42
1036,亀山市,kameyama,42
1037,鳥羽市,toba,42
1038,熊野市,kumanoshi,42
1039,いなべ市,inabe,42
1040,志摩市,shima,42
1041,伊賀市,iga,42
1042,桑名郡木曽岬町,kisosaki,42
1043,員弁郡東員町,toin,42
1044,三重郡菰野町,komono,42
1045,三重郡朝日町,asahi,42
1046,三重郡川越町,kawagoe,42
1047,多気郡多気町,taki,42
1048,多気郡明和町,meiwa,42
1049,多気郡大台町,odai,42
1050,度会郡玉城町,tamaki,42
1051,度会郡度会町,watarai,42
1052,度会郡大紀町,taiki,42
1053,度会郡南伊勢町,minamiise,42
1054,北牟婁郡紀北町,kihokucho,42
1055,南牟婁郡御浜町,mihamachooo,42
1056,南牟婁郡紀宝町,kiho,42
1057,大津市,otsu,55
1058,彦根市,hikone,55
1059,長浜市,nagahama,55
1060,近江八幡市,omihachiman,55
1061,草津市,kusatsu,55
1062,守山市,moriyama,55
1063,栗東市,ritto,55
1064,甲賀市,koka,55
1065,野洲市,yasu,55
1066,湖南市,konan_shi,55
1067,高島市,takashima,55
1068,東近江市,higashiomi,55
1069,米原市,maibara,55
1070,蒲生郡日野町,hinocho,55
1071,蒲生郡竜王町,ryuo,55
1072,愛知郡愛荘町,aisho,55
1073,犬上郡豊郷町,toyosato,55
1074,犬上郡甲良町,kora,55
1075,犬上郡多賀町,taga,55
1076,福知山市,fukuchiyama,57
1077,舞鶴市,maizuru,57
1078,綾部市,ayabe,57
1079,宇治市,uji,57
1080,宮津市,miyazu,57
1081,亀岡市,kameoka,57
1082,城陽市,joyo,57
1083,向日市,muko,57
1084,長岡京市,nagaokakyo,57
1085,八幡市,yawata,57
1086,京田辺市,kyotanabe,57
1087,京丹後市,kyotango,57
1088,南丹市,nantan,57
1089,木津川市,kizugawa,57
1090,乙訓郡大山崎町,oyamazaki,57
1091,久世郡久御山町,kumiyama,57
1092,綴喜郡井手町,ide,57
1093,綴喜郡宇治田原町,ujitawara,57
1094,相楽郡笠置町,kasagi,57
1095,相楽郡和束町,wazuka,57
1096,相楽郡精華町,seika,57
1097,相楽郡南山城村,minamiyamashiro,57
1098,船井郡京丹波町,kyotanba,57
1099,与謝郡伊根町,ine,57
1100,与謝郡与謝野町,yosano,57
1101,岸和田市,kishiwada,60
1102,豊中市,toyonaka,60
1103,池田市,ikeda,60
1104,吹田市,suita,60
1105,泉大津市,izumiotsu,60
1106,高槻市,takatsuki,60
1107,貝塚市,kaizuka,60
1108,守口市,moriguchi,60
1109,枚方市,hirakata,60
1110,茨木市,ibaraki,60
1111,八尾市,yao,60
1112,泉佐野市,izumisano,60
1113,富田林市,tondabayashi,60
1114,寝屋川市,neyagawa,60
1115,河内長野市,kawachinagano,60
1116,松原市,matsubara,60
1117,大東市,daito,58
1118,和泉市,izumishi,60
1119,箕面市,mino,60
1120,柏原市,kashiwara,60
1121,羽曳野市,habikino,60
1122,門真市,kadoma,60
1123,摂津市,settsu,60
1124,高石市,takaishi,60
1125,藤井寺市,fujiidera,60
1126,東大阪市,higashiosaka,60
1127,泉南市,sennan,60
1128,四條畷市,shijonawate,60
1129,交野市,katano,60
1130,大阪狭山市,osakasayama,60
1131,阪南市,hannan,60
1132,三島郡島本町,shimamoto,60
1133,豊能郡豊能町,toyono,60
1134,豊能郡能勢町,nose,60
1135,泉北郡忠岡町,tadaoka,60
1136,泉南郡熊取町,kumatori,60
1137,泉南郡田尻町,tajiri,60
1138,泉南郡岬町,misakicho,60
1139,南河内郡太子町,taishicho,60
1140,南河内郡河南町,kanan,60
1141,南河内郡千早赤阪村,chihayaakasaka,60
1142,姫路市,himeji,62
1143,尼崎市,amagasaki,62
1144,明石市,akashi,62
1145,西宮市,nishinomiya,62
1146,洲本市,sumoto,62
1147,芦屋市,ashiyashi,62
1148,伊丹市,itami,62
1149,相生市,aioi,62
1150,豊岡市,toyooka,62
1151,加古川市,kakogawa,62
1152,赤穂市,ako,62
1153,西脇市,nishiwaki,62
1154,宝塚市,takarazuka,62
1155,三木市,mikishi,62
1156,高砂市,takasago,62
1157,川西市,kawanishishi,62
1158,小野市,ono,62
1159,三田市,sanda,62
1160,加西市,kasai,62
1161,篠山市,sasayama,62
1162,養父市,yabu,62
1163,丹波市,tanba,62
1164,南あわじ市,minamiawaji,62
1165,朝来市,asago,62
1166,淡路市,awaji,62
1167,宍粟市,shiso,62
1168,加東市,kato,62
1169,たつの市,tatsuno,62
1170,川辺郡猪名川町,inagawa,62
1171,多可郡多可町,taka,62
1172,加古郡稲美町,inamicho,62
1173,加古郡播磨町,harima,62
1174,神崎郡市川町,ichikawa,62
1175,神崎郡福崎町,fukusaki,62
1176,神崎郡神河町,kamikawa,62
1177,揖保郡太子町,taishi,62
1178,赤穂郡上郡町,kamigori,62
1179,佐用郡佐用町,sayo,62
1180,美方郡香美町,kamicho,62
1181,美方郡新温泉町,shin'onsen,62
1182,奈良市,nara,14
1183,大和高田市,yamatotakada,14
1184,大和郡山市,yamatokoriyama,14
1185,天理市,tenri,14
1186,橿原市,kashihara,14
1187,桜井市,sakurai,14
1188,五條市,gojo,14
1189,御所市,gose,14
1190,生駒市,ikoma,14
1191,香芝市,kashiba,14
1192,葛城市,katsuragishi,14
1193,宇陀市,uda,14
1194,山辺郡山添村,yamazoe,14
1195,生駒郡平群町,heguri,14
1196,生駒郡三郷町,sango,14
1197,生駒郡斑鳩町,ikaruga,14
1198,生駒郡安堵町,ando,14
1199,磯城郡川西町,kawanishi,14
1200,磯城郡三宅町,miyake,14
1201,磯城郡田原本町,tawaramoto,14
1202,宇陀郡曽爾村,soni,14
1203,宇陀郡御杖村,mitsue,14
1204,高市郡高取町,takatori,14
1205,高市郡明日香村,asuka,14
1206,北葛城郡上牧町,kanmaki,14
1207,北葛城郡王寺町,oji,14
1208,北葛城郡広陵町,koryo,14
1209,北葛城郡河合町,kawai,14
1210,吉野郡吉野町,yoshino,14
1211,吉野郡大淀町,oyodo,14
1212,吉野郡下市町,shimoichi,14
1213,吉野郡黒滝村,kurotaki,14
1214,吉野郡天川村,tenkawa,14
1215,吉野郡野迫川村,nosegawa,14
1216,吉野郡十津川村,totsukawa,14
1217,吉野郡下北山村,shimokitayama,14
1218,吉野郡上北山村,kamikitayama,14
1219,吉野郡川上村,kawakami,14
1220,吉野郡東吉野村,higashiyoshino,14
1221,和歌山市,wakayama,63
1222,海南市,kainan,63
1223,橋本市,hashimoto,63
1224,有田市,arida,63
1225,御坊市,gobo,63
1226,田辺市,tanabe,63
1227,新宮市,shingushi,63
1228,紀の川市,kinokawa,63
1229,岩出市,iwade,63
1230,海草郡紀美野町,kimino,63
1231,伊都郡かつらぎ町,katsuragi,63
1232,伊都郡九度山町,kudoyama,63
1233,伊都郡高野町,koya,63
1234,有田郡湯浅町,yuasa,63
1235,有田郡広川町,hirogawacho,63
1236,有田郡有田川町,aridagawa,63
1237,日高郡美浜町,mihama,63
1238,日高郡日高町,hidakachoo,64
1239,日高郡由良町,yura,63
1240,日高郡印南町,inami,63
1241,日高郡みなべ町,minabe,63
1242,日高郡日高川町,hidakagawa,63
1243,西牟婁郡白浜町,shirahama,63
1244,西牟婁郡上富田町,kamitonda,63
1245,西牟婁郡すさみ町,susami,63
1246,東牟婁郡那智勝浦町,nachikatsuura,63
1247,東牟婁郡太地町,taiji,63
1248,東牟婁郡古座川町,kozagawa,63
1249,東牟婁郡北山村,kitayama,63
1250,東牟婁郡串本町,kushimoto,63
1251,鳥取市,tottori,65
1252,米子市,yonago,65
1253,倉吉市,kurayoshi,65
1254,境港市,sakaiminato,65
1255,岩美郡岩美町,iwami,65
1256,八頭郡若桜町,wakasa,65
1257,八頭郡智頭町,chizu,65
1258,八頭郡八頭町,yazu,65
1259,東伯郡三朝町,misasa,65
1260,東伯郡湯梨浜町,yurihama,65
1261,東伯郡琴浦町,kotoura,65
1262,東伯郡北栄町,hokuei,65
1263,西伯郡日吉津村,hiezu,65
1264,西伯郡大山町,daisen,65
1265,西伯郡南部町,nanbu,65
1266,西伯郡伯耆町,hoki,65
1267,日野郡日南町,nichinancho,65
1268,日野郡日野町,hino,55
1269,日野郡江府町,kofu,65
1270,松江市,matsue,66
1271,浜田市,hamada,66
1272,出雲市,izumo,66
1273,益田市,masuda,66
1274,大田市,oda,66
1275,安来市,yasugi,66
1276,江津市,gotsu,66
1277,雲南市,unnan,66
1278,仁多郡奥出雲町,okuizumo,66
1279,飯石郡飯南町,iinan,66
1280,邑智郡川本町,kawamoto,66
1281,邑智郡美郷町,misatochooo,67
1282,邑智郡邑南町,onan,66
1283,鹿足郡津和野町,tsuwano,66
1284,鹿足郡吉賀町,yoshika,66
1285,隠岐郡海士町,ama,66
1286,隠岐郡西ノ島町,nishinoshima,66
1287,隠岐郡知夫村,chibu,66
1288,隠岐郡隠岐の島町,okinoshima,66
1289,倉敷市,kurashiki,69
1290,津山市,tsuyama,69
1291,玉野市,tamano,69
1292,笠岡市,kasaoka,69
1293,井原市,ibara,69
1294,総社市,soja,69
1295,高梁市,takahashi,69
1296,新見市,niimi,69
1297,備前市,bizen,69
1298,瀬戸内市,setouchishi,69
1299,赤磐市,akaiwa,69
1300,真庭市,maniwa,69
1301,美作市,mimasaka,69
1302,浅口市,asakuchi,69
1303,和気郡和気町,wake,69
1304,都窪郡早島町,hayashima,69
1305,浅口郡里庄町,satosho,69
1306,小田郡矢掛町,yakage,69
1307,真庭郡新庄村,shinjo,69
1308,苫田郡鏡野町,kagamino,69
1309,勝田郡勝央町,shoo,69
1310,勝田郡奈義町,nagi,69
1311,英田郡西粟倉村,nishiawakura,69
1312,久米郡久米南町,kumenan,69
1313,久米郡美咲町,misaki,69
1314,加賀郡吉備中央町,kibichuo,69
1315,呉市,kure,71
1316,竹原市,takehara,71
1317,三原市,miharashi,71
1318,尾道市,onomichi,71
1319,福山市,fukuyama,71
1320,府中市,fuchu_shi,71
1321,三次市,miyoshi_shi,71
1322,庄原市,shobara,71
1323,大竹市,otake,71
1324,東広島市,higashihiroshima,71
1325,廿日市市,hatsukaichi,71
1326,安芸高田市,akitakata,71
1327,江田島市,etajima,71
1328,安芸郡府中町,fuchu,71
1329,安芸郡海田町,kaita,71
1330,安芸郡熊野町,kumano,71
1331,安芸郡坂町,saka,71
1332,山県郡安芸太田町,akiota,71
1333,山県郡北広島町,kitahiroshimacho,71
1334,豊田郡大崎上島町,osakikamijima,71
1335,世羅郡世羅町,sera,71
1336,神石郡神石高原町,jinsekikogen,71
1337,下関市,shimonoseki,72
1338,宇部市,ube,72
1339,山口市,yamaguchi,72
1340,萩市,hagi,72
1341,防府市,hofu,72
1342,下松市,kudamatsu,72
1343,岩国市,iwakuni,72
1344,光市,hikari,72
1345,長門市,nagato,72
1346,柳井市,yanai,72
1347,美祢市,mine,72
1348,周南市,shunan,72
1349,山陽小野田市,san'yoonoda,72
1350,大島郡周防大島町,suooshima,72
1351,玖珂郡和木町,waki,72
1352,熊毛郡上関町,kaminoseki,72
1353,熊毛郡田布施町,tabuse,72
1354,熊毛郡平生町,hirao,72
1355,阿武郡阿武町,abu,72
1356,徳島市,tokushima,73
1357,鳴門市,naruto,73
1358,小松島市,komatsushima,73
1359,阿南市,anan,73
1360,吉野川市,yoshinogawa,73
1361,阿波市,awa,73
1362,美馬市,mima,73
1363,三好市,miyoshi,73
1364,勝浦郡勝浦町,katsuura,73
1365,勝浦郡上勝町,kamikatsu,73
1366,名東郡佐那河内村,sanagochi,73
1367,名西郡石井町,ishii,73
1368,名西郡神山町,kamiyama,73
1369,那賀郡那賀町,naka,73
1370,海部郡牟岐町,mugi,73
1371,海部郡美波町,minami,73
1372,海部郡海陽町,kaiyo,73
1373,板野郡松茂町,matsushige,73
1374,板野郡北島町,kitajima,73
1375,板野郡藍住町,aizumi,73
1376,板野郡板野町,itano,73
1377,板野郡上板町,kamiita,73
1378,美馬郡つるぎ町,tsurugi,73
1379,三好郡東みよし町,higashimiyoshi,73
1380,高松市,takamatsu,74
1381,丸亀市,marugame,75
1382,坂出市,sakaide,75
1383,善通寺市,zentsuji,75
1384,観音寺市,kan'onji,75
1385,さぬき市,sanuki,75
1386,東かがわ市,higashikagawa,75
1387,三豊市,mitoyo,75
1388,小豆郡土庄町,tonosho,75
1389,小豆郡小豆島町,shodoshima,75
1390,木田郡三木町,miki,75
1391,香川郡直島町,naoshima,75
1392,綾歌郡宇多津町,utazu,75
1393,綾歌郡綾川町,ayagawa,75
1394,仲多度郡琴平町,kotohira,75
1395,仲多度郡多度津町,tadotsu,75
1396,仲多度郡まんのう町,manno,75
1397,松山市,matsuyama,76
1398,今治市,imabari,77
1399,宇和島市,uwajima,77
1400,八幡浜市,yawatahama,77
1401,新居浜市,niihama,77
1402,西条市,saijo,77
1403,大洲市,ozushi,77
1404,伊予市,iyo,77
1405,四国中央市,shikokuchuo,77
1406,西予市,seiyo,77
1407,東温市,toon,77
1408,越智郡上島町,kamijima,77
1409,上浮穴郡久万高原町,kumakogen,77
1410,伊予郡松前町,matsumae,77
1411,伊予郡砥部町,tobe,77
1412,喜多郡内子町,uchiko,77
1413,西宇和郡伊方町,ikata,77
1414,北宇和郡松野町,matsuno,77
1415,北宇和郡鬼北町,kihoku,77
1416,南宇和郡愛南町,ainan,77
1417,高知市,kochi,78
1418,室戸市,muroto,78
1419,安芸市,aki,78
1420,南国市,nankoku,78
1421,土佐市,tosashi,78
1422,須崎市,susaki,78
1423,宿毛市,sukumo,78
1424,土佐清水市,tosashimizu,78
1425,四万十市,shimantoshi,78
1426,香南市,konan,78
1427,香美市,kami,78
1428,安芸郡東洋町,toyo,78
1429,安芸郡奈半利町,nahari,78
1430,安芸郡田野町,tano,78
1431,安芸郡安田町,yasuda,78
1432,安芸郡北川村,kitagawa,78
1433,安芸郡馬路村,umaji,78
1434,安芸郡芸西村,geisei,78
1435,長岡郡本山町,motoyama,78
1436,長岡郡大豊町,otoyo,78
1437,土佐郡土佐町,tosa,78
1438,土佐郡大川村,okawamura,78
1439,吾川郡いの町,ino,78
1440,吾川郡仁淀川町,niyodogawa,78
1441,高岡郡中土佐町,nakatosa,78
1442,高岡郡佐川町,sakawa,78
1443,高岡郡越知町,ochi,78
1444,高岡郡梼原町,yusuhara,78
1445,高岡郡日高村,hidaka,78
1446,高岡郡津野町,tsunocho,78
1447,高岡郡四万十町,shimanto,78
1448,幡多郡大月町,otsuki,78
1449,幡多郡三原村,mihara,78
1450,幡多郡黒潮町,kuroshio,78
1451,大牟田市,omuta,81
1452,久留米市,kurume,81
1453,直方市,nogata,81
1454,飯塚市,iizuka,81
1455,田川市,tagawa,81
1456,柳川市,yanagawa,81
1457,八女市,yame,81
1458,筑後市,chikugo,81
1459,大川市,okawa,81
1460,行橋市,yukuhashi,81
1461,豊前市,buzen,81
1462,中間市,nakama,81
1463,小郡市,ogori,81
1464,筑紫野市,chikushino,81
1465,春日市,kasuga,81
1466,大野城市,onojo,81
1467,宗像市,munakata,81
1468,太宰府市,dazaifu,81
1469,古賀市,koga,81
1470,福津市,fukutsu,81
1471,うきは市,ukiha,81
1472,宮若市,miyawaka,81
1473,嘉麻市,kama,81
1474,朝倉市,asakura,81
1475,みやま市,miyama,81
1476,糸島市,itoshima,81
1477,筑紫郡那珂川町,nakagawa,81
1478,糟屋郡宇美町,umi,81
1479,糟屋郡篠栗町,sasaguri,81
1480,糟屋郡志免町,shime,81
1481,糟屋郡須恵町,sue,81
1482,糟屋郡新宮町,shingu,81
1483,糟屋郡久山町,hisayama,81
1484,糟屋郡粕屋町,kasuya,81
1485,遠賀郡芦屋町,ashiya,81
1486,遠賀郡水巻町,mizumaki,81
1487,遠賀郡岡垣町,okagaki,81
1488,遠賀郡遠賀町,onga,81
1489,鞍手郡小竹町,kotake,81
1490,鞍手郡鞍手町,kurate,81
1491,嘉穂郡桂川町,keisen,81
1492,朝倉郡筑前町,chikuzen,81
1493,朝倉郡東峰村,toho,81
1494,三井郡大刀洗町,tachiarai,81
1495,三潴郡大木町,oki,81
1496,八女郡広川町,hirogawa,81
1497,田川郡香春町,kawara,81
1498,田川郡添田町,soeda,81
1499,田川郡糸田町,itoda,81
1500,田川郡川崎町,kawasaki,81
1501,田川郡大任町,oto,81
1502,田川郡赤村,aka,81
1503,田川郡福智町,fukuchi,81
1504,京都郡苅田町,kanda,81
1505,京都郡みやこ町,miyako,81
1506,築上郡吉富町,yoshitomi,81
1507,築上郡上毛町,koge,81
1508,築上郡築上町,chikujo,81
1509,佐賀市,saga,82
1510,唐津市,karatsu,82
1511,鳥栖市,tosu,82
1512,多久市,taku,82
1513,伊万里市,imari,82
1514,武雄市,takeo,82
1515,鹿島市,kashimashi,82
1516,小城市,ogi,82
1517,嬉野市,ureshino,82
1518,神埼市,kanzaki,82
1519,神埼郡吉野ヶ里町,yoshinogari,82
1520,三養基郡基山町,kiyama,82
1521,三養基郡上峰町,kamimine,82
1522,三養基郡みやき町,miyaki,82
1523,東松浦郡玄海町,genkai,82
1524,西松浦郡有田町,arita,82
1525,杵島郡大町町,omachi,82
1526,杵島郡江北町,kohoku,82
1527,杵島郡白石町,shiroishi,82
1528,藤津郡太良町,tara,82
1529,長崎市,nagasaki,83
1530,佐世保市,sasebo,83
1531,島原市,shimabara,83
1532,諫早市,isahaya,83
1533,大村市,omura,83
1534,平戸市,hirado,83
1535,松浦市,matsuura,83
1536,対馬市,tsushima,83
1537,壱岐市,iki,83
1538,五島市,goto,83
1539,西海市,saikai,83
1540,雲仙市,unzen,83
1541,南島原市,minamishimabara,83
1542,西彼杵郡長与町,nagayo,83
1543,西彼杵郡時津町,togitsu,83
1544,東彼杵郡東彼杵町,higashisonogi,83
1545,東彼杵郡川棚町,kawatana,83
1546,東彼杵郡波佐見町,hasami,83
1547,北松浦郡小値賀町,ojika,83
1548,北松浦郡佐々町,saza,83
1549,南松浦郡新上五島町,shinkamigoto,83
1550,八代市,yatsushiro,85
1551,人吉市,hitoyoshi,85
1552,荒尾市,arao,85
1553,水俣市,minamata,85
1554,玉名市,tamana,85
1555,山鹿市,yamaga,85
1556,菊池市,kikuchi,85
1557,宇土市,uto,85
1558,上天草市,kamiamakusa,85
1559,宇城市,uki,85
1560,阿蘇市,aso,85
1561,天草市,amakusa,85
1562,合志市,koshi,85
1563,下益城郡美里町,misato_cho,23
1564,玉名郡玉東町,gyokuto,85
1565,玉名郡南関町,nankan,85
1566,玉名郡長洲町,nagasu,85
1567,玉名郡和水町,nagomi,85
1568,菊池郡大津町,ozu,85
1569,菊池郡菊陽町,kikuyo,85
1570,阿蘇郡南小国町,minamioguni,85
1571,阿蘇郡小国町,oguni,85
1572,阿蘇郡産山村,ubuyama,85
1573,阿蘇郡高森町,takamori,85
1574,阿蘇郡西原村,nishiharamura,85
1575,阿蘇郡南阿蘇村,minamiaso,85
1576,上益城郡御船町,mifune,85
1577,上益城郡嘉島町,kashima,85
1578,上益城郡益城町,mashiki,85
1579,上益城郡甲佐町,kosa,85
1580,上益城郡山都町,yamatocho,85
1581,八代郡氷川町,hikawa,85
1582,葦北郡芦北町,ashikita,85
1583,葦北郡津奈木町,tsunagi,85
1584,球磨郡錦町,nishiki,85
1585,球磨郡多良木町,taragi,85
1586,球磨郡湯前町,yunomae,85
1587,球磨郡水上村,mizukami,85
1588,球磨郡相良村,sagara,85
1589,球磨郡五木村,itsuki,85
1590,球磨郡山江村,yamae,85
1591,球磨郡球磨村,kuma,85
1592,球磨郡あさぎり町,asagiri,85
1593,天草郡苓北町,reihoku,85
1594,大分市,oita,86
1595,別府市,beppu,86
1596,中津市,nakatsu,86
1597,日田市,hita,86
1598,佐伯市,saiki,86
1599,臼杵市,usuki,86
1600,津久見市,tsukumi,86
1601,竹田市,taketa,86
1602,豊後高田市,bungotakada,86
1603,杵築市,kitsuki,86
1604,宇佐市,usa,86
1605,豊後大野市,bungoono,86
1606,由布市,yufu,86
1607,国東市,kunisaki,86
1608,東国東郡姫島村,himeshima,86
1609,速見郡日出町,hiji,86
1610,玖珠郡九重町,kokonoe,86
1611,玖珠郡玖珠町,kusu,86
1612,宮崎市,miyazaki,67
1613,都城市,miyakonojo,67
1614,延岡市,nobeoka,67
1615,日南市,nichinan,67
1616,小林市,kobayashi,67
1617,日向市,hyuga,67
1618,串間市,kushima,67
1619,西都市,saito,67
1620,えびの市,ebino,67
1621,北諸県郡三股町,mimata,67
1622,西諸県郡高原町,takaharu,67
1623,東諸県郡国富町,kunitomi,67
1624,東諸県郡綾町,aya,67
1625,児湯郡高鍋町,takanabe,67
